distance,flux0,varflux0,flux1,varflux1
4.425000,0.403221,0.000077,0.021668,0.000002
4.435000,0.402679,0.000076,0.021629,0.000002
4.445000,0.402098,0.000076,0.021704,0.000003
4.455000,0.401579,0.000076,0.021704,0.000002
4.465000,0.401005,0.000076,0.021757,0.000002
4.475000,0.400472,0.000076,0.021819,0.000002
4.485000,0.399986,0.000076,0.021819,0.000002
4.495000,0.399493,0.000076,0.021831,0.000002
4.505000,0.396703,0.000075,0.021583,0.000002
4.515000,0.396233,0.000074,0.021380,0.000002
4.525000,0.395673,0.000074,0.021211,0.000002
4.535000,0.395105,0.000074,0.021128,0.000002
4.545000,0.394573,0.000074,0.021145,0.000002
4.555000,0.393968,0.000074,0.021289,0.000002
4.565000,0.393461,0.000075,0.021185,0.000002
4.575000,0.392939,0.000074,0.021010,0.000002
4.585000,0.392461,0.000074,0.020910,0.000002
4.595000,0.391946,0.000075,0.020788,0.000002
4.605000,0.389215,0.000073,0.020783,0.000002
4.615000,0.388709,0.000073,0.020870,0.000002
4.625000,0.388214,0.000073,0.020888,0.000002
4.635000,0.387765,0.000074,0.020803,0.000002
4.645000,0.387279,0.000074,0.020494,0.000002
4.655000,0.386783,0.000074,0.020542,0.000002
4.665000,0.386292,0.000075,0.020360,0.000002
4.675000,0.385811,0.000075,0.020264,0.000002
4.685000,0.385312,0.000075,0.020084,0.000002
4.695000,0.384845,0.000075,0.019821,0.000001
4.705000,0.382171,0.000074,0.019826,0.000001
4.715000,0.381704,0.000074,0.019764,0.000001
4.725000,0.381184,0.000074,0.019824,0.000001
4.735000,0.380682,0.000074,0.019742,0.000001
4.745000,0.380172,0.000074,0.019832,0.000002
4.755000,0.379663,0.000074,0.019950,0.000002
4.765000,0.379107,0.000074,0.019979,0.000002
4.775000,0.378600,0.000073,0.019990,0.000002
4.785000,0.378106,0.000073,0.019926,0.000001
4.795000,0.377645,0.000074,0.019889,0.000001
4.805000,0.374947,0.000072,0.019862,0.000002
4.815000,0.374450,0.000073,0.019638,0.000001
4.825000,0.373938,0.000073,0.019458,0.000001
4.835000,0.373472,0.000074,0.019451,0.000001
4.845000,0.373006,0.000073,0.019482,0.000001
4.855000,0.372524,0.000073,0.019433,0.000001
4.865000,0.371956,0.000073,0.019316,0.000001
4.875000,0.371541,0.000073,0.019296,0.000001
4.885000,0.371063,0.000073,0.019350,0.000001
4.895000,0.370600,0.000073,0.019268,0.000002
4.905000,0.367934,0.000072,0.019192,0.000002
4.915000,0.367464,0.000072,0.019148,0.000002
4.925000,0.367007,0.000073,0.018956,0.000002
4.935000,0.366475,0.000073,0.019062,0.000001
4.945000,0.366065,0.000073,0.018998,0.000001
4.955000,0.365583,0.000073,0.018942,0.000001
4.965000,0.365106,0.000073,0.018739,0.000001
4.975000,0.364597,0.000073,0.018692,0.000001
4.985000,0.364112,0.000074,0.018690,0.000001
4.995000,0.363670,0.000073,0.018773,0.000001
5.005000,0.361049,0.000072,0.018683,0.000001
5.015000,0.360647,0.000073,0.018588,0.000001
5.025000,0.360202,0.000073,0.018449,0.000001
5.035000,0.359743,0.000073,0.018452,0.000001
5.045000,0.359257,0.000073,0.018515,0.000001
5.055000,0.358813,0.000073,0.018585,0.000001
5.065000,0.358328,0.000073,0.018579,0.000001
5.075000,0.357889,0.000073,0.018691,0.000002
5.085000,0.357448,0.000073,0.018516,0.000001
5.095000,0.357003,0.000073,0.018483,0.000001
5.105000,0.354415,0.000072,0.018474,0.000002
5.115000,0.354032,0.000073,0.018303,0.000002
5.125000,0.353562,0.000072,0.018207,0.000002
5.135000,0.353161,0.000072,0.017975,0.000002
5.145000,0.352700,0.000072,0.017990,0.000001
5.155000,0.352279,0.000073,0.018071,0.000001
5.165000,0.351881,0.000073,0.018020,0.000001
5.175000,0.351486,0.000073,0.017959,0.000001
5.185000,0.351080,0.000074,0.017890,0.000001
5.195000,0.350558,0.000074,0.017838,0.000001
5.205000,0.348044,0.000072,0.017933,0.000001
5.215000,0.347612,0.000072,0.017945,0.000002
5.225000,0.347193,0.000072,0.017876,0.000001
5.235000,0.346739,0.000072,0.017880,0.000001
5.245000,0.346322,0.000072,0.017837,0.000001
5.255000,0.345927,0.000072,0.017842,0.000001
5.265000,0.345496,0.000072,0.017757,0.000001
5.275000,0.344991,0.000072,0.017758,0.000001
5.285000,0.344563,0.000072,0.017829,0.000001
5.295000,0.344101,0.000072,0.017783,0.000001
5.305000,0.341568,0.000071,0.017759,0.000001
5.315000,0.341129,0.000071,0.017713,0.000001
5.325000,0.340656,0.000071,0.017767,0.000001
5.335000,0.340256,0.000071,0.017650,0.000001
5.345000,0.339762,0.000071,0.017705,0.000001
5.355000,0.339308,0.000071,0.017764,0.000001
5.365000,0.338909,0.000071,0.017675,0.000001
5.375000,0.338468,0.000071,0.017688,0.000001
5.385000,0.338067,0.000071,0.017664,0.000001
5.395000,0.337651,0.000071,0.017514,0.000002
5.405000,0.335163,0.000070,0.017356,0.000001
5.415000,0.334738,0.000070,0.017330,0.000002
5.425000,0.334335,0.000070,0.017336,0.000002
5.435000,0.333918,0.000070,0.017267,0.000001
5.445000,0.333482,0.000070,0.017392,0.000002
5.455000,0.332999,0.000070,0.017423,0.000001
5.465000,0.332580,0.000069,0.017335,0.000001
5.475000,0.332167,0.000069,0.017287,0.000001
5.485000,0.331780,0.000069,0.017247,0.000001
5.495000,0.331410,0.000069,0.017197,0.000001
5.505000,0.329003,0.000069,0.017115,0.000001
5.515000,0.328563,0.000069,0.017054,0.000001
5.525000,0.328140,0.000069,0.017073,0.000001
5.535000,0.327789,0.000069,0.016945,0.000001
